Formula,x_Hf,x_Zr,x_Ta,x_Nb,x_Ti,x_C,x_B,x_N,x_Si,Tm_K,OxRes,Toughness
B0.047Hf0.133N0.473Si0.037Ta0.204Ti0.038Zr0.068,0.13311400162296186,0.06784143676647932,0.20415767536922746,0.0,0.03787799126282336,0.0,0.04734823660692947,0.4730116404027274,0.03664901796885114,1455.0828484307813,0.2519335651630574,1.1721494297750483
B0.171C0.050Hf0.022N0.018Nb0.223Si0.017Ta0.421Zr0.077,0.022413396577141857,0.07671296723813753,0.4213809107897484,0.22307076406254722,0.0,0.049863774889551946,0.1711728548539154,0.01839610842387432,0.01698922316508335,2862.7849569417535,0.41359350064607503,1.1793041630253849
B0.106C0.198Hf0.111N0.212Nb0.107Si0.061Ta0.095Ti0.011Zr0.100,0.111122688464404,0.09995373334518068,0.09514504313251591,0.10710314656638091,0.01119189342923201,0.1975198965570982,0.10569179521717122,0.2116153181103381,0.0606564851776789,2291.748880921094,0.37248031397625525,1.4678004704220848
B0.151C0.483Nb0.067Ta0.037Ti0.206Zr0.055,0.0,0.05542430171298701,0.03733101142243512,0.06684948065078572,0.20629653116032615,0.48279717094238905,0.1513015041110769,0.0,0.0,3042.3813740994274,0.29260249009340455,0.9400131691722186
B0.106Hf0.070Nb0.453Si0.227Ta0.033Zr0.111,0.06977880151638223,0.11080636042113945,0.03348396406499179,0.453284172954382,0.0,0.0,0.10595758777452603,0.0,0.22668911326857852,2398.6742367410657,0.5092041459073581,1.0778489377065201
Hf0.182N0.024Nb0.040Si0.294Ta0.076Zr0.383,0.1824608352191061,0.38296973416686525,0.0764950968294031,0.03992132340212486,0.0,0.0,0.0,0.024390708285193772,0.29376230209730697,2137.652675614551,0.5798467604437949,1.0031958878177498
B0.021C0.028Hf0.247Nb0.422Si0.052Ta0.096Ti0.113Zr0.022,0.24705994975373993,0.02169209468224856,0.09576984833046855,0.42207628842004796,0.11313533603663774,0.027943056883849418,0.020581584866098512,0.0,0.051741841026909215,2611.073608377444,0.16643449781256978,1.1969580568831855
B0.088C0.065N0.095Nb0.058Si0.171Ta0.125Ti0.386Zr0.012,0.0,0.012109625477229104,0.12549531367686914,0.05775776533448855,0.38568567516197627,0.06532713276234531,0.08809540720213821,0.09502160491538901,0.1705074754695645,2105.9270272848894,0.5085828231867899,1.2316221512235668
B0.108C0.064Hf0.358Nb0.397Ti0.030Zr0.043,0.357695976147877,0.04344334639086264,0.0,0.3968573556934172,0.030454009499273814,0.06380627063368605,0.10774304163488321,0.0,0.0,2654.5808923811837,0.23797278375834222,0.9955946595273822
B0.011Hf0.018N0.844Si0.049Ta0.034Ti0.045,0.01757780425734651,0.0,0.033628259110027266,0.0,0.04529392026096378,0.0,0.010813325721417947,0.8436636036224774,0.04902308702776709,415.66699658181534,0.21882423493715622,0.5397597249958748
B0.118C0.014Hf0.377N0.208Si0.024Ta0.117Ti0.071Zr0.072,0.3772477687575548,0.07158105106355678,0.11700783522161669,0.0,0.07054301511629438,0.014176761752592203,0.1183092981258882,0.20756041475492953,0.023573855207567586,2023.616311766146,0.3458998251948441,1.2073141012416813
B0.028C0.472N0.233Nb0.043Si0.187Ta0.015Ti0.022,0.0,0.0,0.014982797841195532,0.04271265040033367,0.021953088578277623,0.4721467137585392,0.02780991513551849,0.23321138043847248,0.18718345384766297,2419.808949603152,0.43700193412191835,0.9866110609907083
B0.041Hf0.120N0.304Nb0.020Si0.205Ta0.230Ti0.037Zr0.044,0.11950395192748568,0.0444443305348387,0.22988974791483882,0.020087708983334056,0.03697742389610985,0.0,0.04085650018756265,0.30363804786547394,0.20460228869035635,1751.3686915152111,0.48130258921192826,1.314605616748927
C0.021Hf0.034N0.085Si0.111Ta0.061Ti0.273Zr0.415,0.033638558310103664,0.41492220609499275,0.06109936955314355,0.0,0.27334045872489676,0.021102506873790703,0.0,0.08479310197881292,0.11110379846425963,1999.8155784102405,0.3147939080320237,1.0635574507812096
B0.249C0.247N0.044Nb0.274Si0.031Ti0.092Zr0.062,0.0,0.06163603231762218,0.0,0.27430142088334836,0.09207960593725344,0.24741957745238782,0.24945894958085513,0.04389082215597682,0.03121359167255625,2654.011618241834,0.5460776902262803,1.1416403407701805
B0.053C0.176Nb0.142Ta0.163Ti0.430Zr0.036,0.0,0.03616534904170566,0.163356113819105,0.1417109485623087,0.42973951680199735,0.17640047377958526,0.05262759799529805,0.0,0.0,2662.166713120174,0.14459163091973629,1.0750819633039375
B0.071C0.012Hf0.054N0.102Si0.087Ta0.361Ti0.299Zr0.014,0.054320595096816825,0.014386571771674234,0.36091546247042583,0.0,0.29909772058773165,0.011602541605458669,0.07065887868053969,0.10152220642258569,0.08749602336476738,2305.755185250919,0.37030744826262096,1.194854552800673
C0.043Hf0.066N0.182Nb0.089Si0.347Ta0.043Ti0.185Zr0.045,0.06619639432158714,0.04490581262699024,0.043375058027706116,0.08856904713615021,0.18484312401658198,0.0431439167037694,0.0,0.181810468182017,0.3471561789851979,1780.7721843005759,0.6557831995538603,1.2903748621100921
B0.029C0.099Hf0.022N0.162Si0.554Ta0.063Zr0.070,0.0217056153357482,0.07048448504450842,0.0633832403619437,0.0,0.0,0.09908474515784933,0.02924216511090337,0.162361873825234,0.5537378751638129,1822.4482357018796,1.0,0.979001716311172
B0.290C0.442Hf0.107Si0.161,0.10673687604924086,0.0,0.0,0.0,0.0,0.44240672584331836,0.28992658507608265,0.0,0.16092981303135803,2949.1065566937737,0.7543941140321019,0.7745127385202737
B0.016C0.224Hf0.095Si0.024Ta0.529Ti0.059Zr0.055,0.09484261754116131,0.05473106603217079,0.5285035649063065,0.0,0.05891742852473652,0.22373480983003577,0.015615786408674564,0.0,0.023654726756914646,3262.599805805401,0.126643173849836,1.0340501338663382
C0.011Hf0.658N0.065Nb0.013Si0.106Ti0.011Zr0.137,0.6580376401879872,0.13736206027450076,0.0,0.012583858889226189,0.010682723805141387,0.010923205948763184,0.0,0.06473022035703264,0.10568029053734862,2233.6902009063397,0.3035333883999124,0.7581452901877767
B0.613C0.041Hf0.136N0.047Si0.100Ta0.013Zr0.050,0.13600541844953754,0.04966493494118842,0.013279469227342777,0.0,0.0,0.04097955467322566,0.6128103600374092,0.046911738630827045,0.10034852404046932,2265.84198028144,1.0,0.7372172367757109
B0.073C0.180Hf0.132N0.225Nb0.121Si0.227Ti0.042,0.13170896794496476,0.0,0.0,0.12106664081331077,0.04164504233551673,0.17994415304873085,0.07329144957596997,0.22525014520740666,0.22709360107410034,2023.3284483807768,0.5777173782905921,1.3015159254401636
B0.043C0.068Hf0.191N0.026Nb0.030Si0.037Ta0.047Ti0.279Zr0.277,0.19120627393915227,0.2772138765276215,0.047259358428662884,0.03042659107271132,0.27911290295593855,0.06835853968586729,0.043165733688351644,0.026285136750666675,0.03697158695102791,2295.5792506748317,0.2431638743430494,1.2285991841660093
B0.071C0.138Hf0.014N0.034Nb0.414Si0.148Ta0.104Zr0.078,0.013570974305708895,0.07828309070653304,0.10440455419441665,0.4136955062955298,0.0,0.13773667424196573,0.07067654607580431,0.03407312499467827,0.14755952918536328,2642.1967967966557,0.4587044965093282,1.2821783082380203
B0.056C0.058Hf0.268N0.149Nb0.270Ti0.036Zr0.161,0.26835368350094746,0.1612345502864848,0.0,0.27031215028786404,0.0364877707699306,0.05844120740221042,0.05591976313940968,0.149250874613153,0.0,2225.442616050794,0.22974936298964402,1.260202865438822
B0.168C0.186Hf0.063N0.092Nb0.013Ta0.174Ti0.223Zr0.080,0.0631861673929081,0.08045925982602274,0.17444666757224497,0.013440993430545707,0.22280495567807934,0.18560627638448876,0.1684357552291835,0.09161992448652681,0.0,2528.884571522843,0.3890833264103829,1.3058848794079054
B0.055C0.335Hf0.013N0.040Nb0.030Si0.120Ta0.220Ti0.134Zr0.052,0.012912599884326137,0.05239150188256108,0.22039972247672124,0.02979570268014931,0.13429633007870517,0.3351544679334449,0.05451943190725531,0.04017349656028323,0.12035674659655365,2898.4840583780215,0.38527216113969354,1.2899918597711744
Hf0.667N0.080Nb0.052Si0.130Ta0.059Ti0.012,0.6669944438867237,0.0,0.05921732589574075,0.05224996865197501,0.012055047073211414,0.0,0.0,0.07958061821683836,0.12990259627551076,2258.672726258634,0.32545504117730306,0.7764122620420962
B0.053C0.018Hf0.768Nb0.038Si0.060Ta0.019Ti0.031Zr0.014,0.7675560812036112,0.014045078688752618,0.019405063296999994,0.038258265966094294,0.030667831728907035,0.017640053892832203,0.05282577330072625,0.0,0.05960185192207647,2485.1764699305395,0.2265907968072622,0.6446637993765117
B0.033N0.343Nb0.309Si0.133Ta0.113Ti0.069,0.0,0.0,0.11320497633037165,0.308816676964349,0.06901722683904482,0.0,0.032912560987983286,0.3432153542438092,0.13283320463444206,1683.481475329318,0.36095381326090403,1.2158404256877353
B0.031C0.346Hf0.019N0.050Nb0.047Ta0.033Ti0.148Zr0.326,0.01910524979104367,0.3262652042104751,0.032513317559249244,0.04746634733697428,0.14822092939354678,0.34621501180317066,0.030608246650349384,0.049605693255190805,0.0,2693.4183906553158,0.18234206354213175,1.0951158116981723
B0.088C0.109Hf0.020N0.513Nb0.102Si0.169,0.020301299052120525,0.0,0.0,0.10172544401481413,0.0,0.10862467052956938,0.08771708025017375,0.512584532317977,0.16904697383534514,1278.3549947929534,0.5169438857387237,1.0631902540630231
B0.053C0.146Hf0.138N0.153Nb0.062Si0.016Ta0.405Ti0.028,0.13760720941866028,0.0,0.40450694383466335,0.06247184539389406,0.02752981299712154,0.1458590989559372,0.05292972323916191,0.1530235806748438,0.0160717854857179,2690.9095542782816,0.22586176929292365,1.2948847347513557
B0.178C0.100N0.186Nb0.170Ti0.204Zr0.161,0.0,0.16133650952251286,0.0,0.16961667292299706,0.20439987010102473,0.1002238458804007,0.17815998993643326,0.18626311163663145,0.0,2043.5416576246917,0.4097014365945124,1.2329142273180254
B0.078C0.051Hf0.034Si0.653Ta0.030Zr0.154,0.034288012311865596,0.15435344481938296,0.029594897302200357,0.0,0.0,0.05091986700693475,0.07798810617094273,0.0,0.6528556723886736,1993.738358068892,1.0,0.748958546584856
B0.024C0.159Hf0.035N0.081Nb0.054Si0.505Ta0.042Ti0.035Zr0.064,0.035248315101654326,0.06352206434358841,0.042465842504173124,0.05411168168306986,0.03521294440726316,0.15930893075317215,0.024469350096129827,0.08096580689013079,0.5046950642208183,2118.727935160593,0.9167045148594025,1.1316327772696848
B0.019Hf0.272N0.019Nb0.424Ti0.186Zr0.080,0.27247021766239593,0.07985897935050074,0.0,0.42380440504780176,0.18561214313488617,0.0,0.018885130156433276,0.019369124647982194,0.0,2425.4209095291653,0.16906452711174805,1.020454051005224
B0.249C0.020Hf0.012Nb0.101Si0.091Ta0.204Ti0.289Zr0.034,0.01198917688892836,0.03398084962636292,0.20352108851590758,0.10118988294477445,0.28909138731175965,0.020431685380034304,0.24850729399483928,0.0,0.09128863533739351,2431.135380228089,0.5676432529714074,1.1671960303004474
C0.268Hf0.067Nb0.459Si0.107Zr0.099,0.06691364583301668,0.09899317882456779,0.0,0.45904785567721024,0.0,0.26839655842822785,0.0,0.0,0.10664876123697749,2861.0887009892176,0.24440047171739307,1.0100019034125964
Hf0.032N0.477Nb0.119Ta0.186Ti0.172Zr0.014,0.03216708264928324,0.014404257629210559,0.18603443985088483,0.11896550044927758,0.17165621196085162,0.0,0.0,0.4767725074604921,0.0,1425.174881009049,0.1403377253412835,1.1105116627832279
B0.068C0.064N0.033Nb0.702Si0.123Zr0.010,0.0,0.010187244662697046,0.0,0.7023509430334751,0.0,0.0638266734364738,0.06845818223083625,0.032509158687485544,0.12266779794903217,2567.636798078433,0.4158516975086701,0.7955073362111995
C0.016Hf0.023N0.326Si0.018Ta0.060Ti0.546Zr0.012,0.02303124410374212,0.01160143862371162,0.05957679657966734,0.0,0.5457881298803068,0.015820387486594218,0.0,0.32613561180613176,0.018046391519846182,1457.6129412938883,0.17520779761540348,0.8336822786757893
B0.271C0.037Hf0.029N0.013Nb0.075Si0.036Ta0.240Ti0.271Zr0.029,0.02884596806193292,0.028523314232617763,0.24034637531651537,0.07467484766156193,0.2707005675319256,0.03740664069824022,0.2710895877349814,0.012750053031421394,0.03566264573080345,2504.659774203249,0.5830862435826574,1.179925496141077
B0.283C0.169N0.373Nb0.053Ta0.121,0.0,0.0,0.12137301273935296,0.05297463088597118,0.0,0.1691942813901125,0.2831095582385079,0.3733485167460554,0.0,1904.0814303985226,0.5571548532933587,1.0215874660956028
B0.023C0.020Hf0.135Nb0.165Si0.139Ta0.183Zr0.336,0.13453629857844937,0.3359515633384618,0.18281442153590535,0.16544306994715105,0.0,0.01958993649255743,0.02289464509835395,0.0,0.13877006500912104,2476.5893651002093,0.30882695620025946,1.2126890281972924
B0.023C0.036N0.094Nb0.239Ti0.591Zr0.018,0.0,0.017697340929984835,0.0,0.23882782427486954,0.5911490472623419,0.03590962663070291,0.022845738354534396,0.09357042254756649,0.0,2041.1679868993967,0.17673005922166415,0.8271678061004921
C0.342Hf0.080Nb0.087Si0.058Ta0.159Ti0.263Zr0.011,0.0799574822138268,0.01055735965575699,0.15940854615398023,0.08651100203742715,0.26328556349078686,0.3421063270697507,0.0,0.0,0.0581737193784714,2973.21208939455,0.1479996882617355,1.159328061877859
B0.012N0.350Nb0.145Si0.144Ta0.260Zr0.089,0.0,0.08859718383873204,0.26024672934443027,0.14519762899056035,0.0,0.0,0.01188850684345839,0.3498786381283752,0.14419131285444375,1763.856312389107,0.3588615567372738,1.221120009824981
B0.139C0.621Nb0.012Si0.049Ta0.047Ti0.037Zr0.094,0.0,0.09426242085907043,0.04728410947934862,0.01218234399691819,0.03704504934513486,0.6211033000451907,0.13893444518368922,0.0,0.049188331090648164,3271.8081656983536,0.3367933491322076,0.8238863260480154
B0.125C0.081N0.097Nb0.017Si0.137Ta0.451Ti0.068Zr0.024,0.0,0.02447859190747766,0.4510869824428525,0.01700042880222095,0.06754521613487968,0.08109373655430063,0.12462860872186496,0.09744230460411661,0.136724130832287,2589.545653755159,0.5127076085104637,1.231178582774469
B0.076C0.146Hf0.092N0.011Nb0.509Si0.086Ta0.021Ti0.033Zr0.026,0.09216129850882573,0.025993527410643636,0.021069012362368637,0.509229934493881,0.033288518482324385,0.1458410238331433,0.0758570025219513,0.010684031357788958,0.08587565102907306,2715.728625206187,0.3655568737105166,1.1821925991969089
C0.219Hf0.526N0.034Ta0.060Ti0.097Zr0.065,0.5256359955387472,0.06470588815020799,0.060006605264062166,0.0,0.09718989435841112,0.21864543496002117,0.0,0.03381618172855041,0.0,2784.7727511460216,0.1679966832298904,0.9262484641756445
B0.554Hf0.176N0.097Nb0.024Si0.065Ti0.054Zr0.031,0.17579532692711183,0.031017178626604785,0.0,0.0235443351516054,0.054490460627344646,0.0,0.5536625126611349,0.0966764975377445,0.06481368846845402,2096.4976186742283,1.0,0.8266685771789284
B0.349C0.228Nb0.097Si0.016Ta0.016Ti0.016Zr0.278,0.0,0.2775316259117318,0.016289084816489875,0.0969918510965688,0.01637758460514695,0.2280790797446318,0.34872057684683366,0.0,0.016010196978597065,2664.138709927749,0.6017053454588477,0.9330651523078636
B0.029N0.011Ta0.197Zr0.764,0.0,0.7636332807387595,0.19678770811486104,0.0,0.0,0.0,0.02857038546164256,0.011008625684737046,0.0,2346.2872678007384,0.20969448090344409,0.47158981158068036
B0.357C0.056Hf0.029N0.176Nb0.019Si0.022Ta0.085Ti0.035Zr0.220,0.029447138826866996,0.21988656766061654,0.08545989977782983,0.01914905581629657,0.034972085404962716,0.05621607594226999,0.35660563461069833,0.17600829581314856,0.0222552461473105,2079.8342927734816,0.6912492145209933,1.151077116683499
C0.020Hf0.153N0.034Nb0.017Si0.520Ta0.032Ti0.126Zr0.097,0.15348795694513603,0.09736382717536984,0.0318872139539802,0.016925123065553625,0.12585845065768003,0.020066696162983056,0.0,0.03415531551673255,0.5202554165225647,1949.9588712523905,0.9154320558599106,1.0125290420379942
B0.035N0.182Nb0.081Ta0.507Ti0.110Zr0.085,0.0,0.08493481585489779,0.5068561708230334,0.08096634596027441,0.10972100765331574,0.0,0.03509461175445942,0.18242704795401926,0.0,2391.2542285039763,0.18377151090976526,1.1268012828855647
B0.134C0.051Hf0.029Nb0.254Si0.227Ta0.013Zr0.292,0.028765580438011213,0.2918967035612919,0.013129886667035549,0.2537537155450095,0.0,0.05110665960173036,0.13388860535520325,0.0,0.22745884883171824,2329.650958621109,0.6083510723194292,1.118945052684294
B0.014C0.637Hf0.029Si0.017Ta0.015Ti0.128Zr0.159,0.029386597089478033,0.1593458097730523,0.015049900080672586,0.0,0.1281695843732652,0.6370358799530572,0.014019329871664269,0.0,0.01699289885881046,3231.6134724366625,0.1142557471971643,0.7596058341154482
B0.026C0.012Hf0.140N0.309Nb0.061Si0.183Ta0.167Ti0.101,0.1401735147287729,0.0,0.167066677094882,0.06128381081458708,0.10116854916456028,0.012429968916637155,0.02566247455171965,0.30917942271503535,0.18303558201380563,1709.474447705411,0.4354065910538919,1.3532032008061545
B0.013C0.269Hf0.011Nb0.062Si0.432Ta0.065Ti0.100Zr0.048,0.011196736646965856,0.047582817877848904,0.06465233242859504,0.06205329090342995,0.10030513174868103,0.26863310431638737,0.013152462527400178,0.0,0.43242412355069165,2512.776463972867,0.7263142380901959,1.0612937265131968
B0.058N0.227Nb0.236Si0.194Ta0.025Ti0.154Zr0.106,0.0,0.10634456735472884,0.025309529225840406,0.2355685291386994,0.15370324786805253,0.0,0.05835450363986512,0.22657254407836908,0.19414707869444467,1754.6343178509292,0.4928925145306514,1.3141268484323598
B0.031Hf0.076N0.032Nb0.449Si0.017Ta0.327Ti0.047Zr0.021,0.07618943118362101,0.021386383640448235,0.3269192360510049,0.4491196710825368,0.04651496047874524,0.0,0.031238514354748108,0.03188402827301014,0.01674777493588563,2741.9350148626736,0.18509383983100033,1.1406175487012207
Hf0.101N0.119Si0.040Ti0.083Zr0.658,0.10051927118759163,0.6580563389601742,0.0,0.0,0.08284165218456685,0.0,0.0,0.11889477436910836,0.039687963298558906,1943.916943464672,0.21775231594904346,0.7509436760831049
B0.026C0.188Hf0.062N0.063Nb0.263Si0.017Ta0.128Ti0.014Zr0.241,0.06242710000218555,0.24072680741438948,0.12788038776531926,0.2627200871738303,0.01359754595148602,0.18774449110754965,0.02571919532100982,0.06263203043799537,0.01655235482623466,2690.754855098574,0.1863652186048468,1.3564256347954806
B0.642C0.052Hf0.021N0.077Si0.017Ta0.140Ti0.052,0.021036541906245345,0.0,0.13975188775438577,0.0,0.05207438891900517,0.05207819249009754,0.6415527496511302,0.07659397595825711,0.01691226332087885,2361.535396015196,1.0,0.7236402262104175
B0.088Hf0.112N0.184Ta0.445Ti0.049Zr0.121,0.11221852732947733,0.12071729784470402,0.44533448045166085,0.0,0.048788952583938325,0.0,0.08845416562606465,0.18448657616415481,0.0,2335.5296430470653,0.276171608731975,1.161552341667541
B0.434C0.015Nb0.130Si0.265Ta0.113Ti0.026Zr0.017,0.0,0.017370894544843356,0.11341481177467608,0.13022102229471066,0.02565037719878889,0.014565438803389683,0.43404988222162494,0.0,0.2647275731619665,2341.3441924418794,1.0,0.9221654843610901
B0.023C0.773Nb0.014Si0.019Ti0.096Zr0.075,0.0,0.07524205249815594,0.0,0.01438043827642485,0.0961825307034964,0.7726356808586616,0.02285278218098673,0.0,0.018706515482274495,3425.376869956129,0.12186602535264837,0.5594464540613816
B0.543C0.027Hf0.124N0.085Nb0.031Si0.055Ti0.074Zr0.061,0.1236851414638136,0.06078705648661381,0.0,0.03101526464443465,0.0739410102422505,0.027181997500750593,0.5434842532730406,0.08523179807236628,0.054673478316729786,2153.795893571508,1.0,0.909385504843696
B0.144C0.120Hf0.021Nb0.267Ta0.185Ti0.056Zr0.208,0.02052321869235275,0.20765736235450843,0.1851248906812072,0.2667168053366444,0.05630747903178139,0.11997225565180426,0.14369798825170155,0.0,0.0,2763.3101218240477,0.2818768734165993,1.2680870449909096
B0.144Hf0.023N0.098Nb0.012Si0.601Ta0.109Ti0.012,0.02330864731099422,0.0,0.10926596301165428,0.0122610837168671,0.012272212267388408,0.0,0.14390784048079022,0.09836633820650348,0.6006179150058023,1834.2909806481448,1.0,0.8496949875839791
B0.209Hf0.031Nb0.049Si0.099Ta0.431Zr0.180,0.03142208353661072,0.17954258423374586,0.43077717276040367,0.049450188680305505,0.0,0.0,0.20940658727018982,0.0,0.09940138351874449,2673.6414853385236,0.47344605052610267,1.0573236745148333
B0.218C0.016N0.080Nb0.116Si0.262Ta0.085Ti0.178Zr0.044,0.0,0.04449355015318452,0.08462307957915073,0.11609133353707876,0.17804528454102014,0.016203815899759125,0.21816319827251338,0.07991063967763179,0.2624690983396616,2065.003250903692,0.8416269440974984,1.2571085845736734
B0.138C0.024Hf0.215N0.354Si0.131Zr0.139,0.21472945310722874,0.13924930041930983,0.0,0.0,0.0,0.023507193602548306,0.13821202183429304,0.35356979476323747,0.13073223627338262,1535.2349100604836,0.5526998046248943,1.1241856912983976
C0.013Hf0.133N0.308Ta0.060Ti0.089Zr0.396,0.13347686778884824,0.396035712971051,0.060151654976567,0.0,0.08930755544018291,0.012775210731454595,0.0,0.3082529980918962,0.0,1708.5882476077054,0.1679966832298904,1.0476239366631575
C0.034Hf0.028Nb0.060Si0.213Ta0.067Zr0.597,0.02789601785002141,0.5967749856839552,0.06718828143574637,0.060342750609819217,0.0,0.03434771840876413,0.0,0.0,0.21345024601169366,2221.0820122733335,0.3921702009812428,0.8283943912229159
B0.287C0.018Hf0.118N0.010Nb0.111Si0.142Ta0.139Ti0.069Zr0.106,0.1175355109069031,0.10612097995778165,0.13881080575950647,0.11132201141024767,0.06872995308992037,0.01786012460220559,0.28728888315284423,0.010452125820183268,0.14187960530040766,2404.5609601061146,0.7667106260638579,1.289440352148124
C0.867Nb0.041Ta0.058Zr0.034,0.0,0.03443247165702592,0.05775094838097083,0.04073085245550323,0.0,0.8670857275064999,0.0,0.0,0.0,3735.219021151522,0.0898736421939601,0.36524964376783997
B0.080Hf0.303Nb0.035Si0.143Ta0.160Ti0.279,0.30272923814076363,0.0,0.16032987957163705,0.03507845462984804,0.27897582315018526,0.0,0.08000678034208407,0.0,0.14287982416548192,2353.0567879287546,0.3342142843630985,1.1035918589039257
C0.074Hf0.082N0.028Nb0.024Si0.123Ta0.516Ti0.139Zr0.015,0.08189380335398655,0.014688662805988772,0.515556685091056,0.02411518834679395,0.13875936499978028,0.07443636864916336,0.0,0.02752827178149714,0.12302165497173409,2802.239281278701,0.31958141353366454,1.1588568069783567
B0.018C0.028Hf0.051N0.030Nb0.046Si0.092Ta0.276Zr0.459,0.05108849619602284,0.45889485134426505,0.2759061157879701,0.04639220568547885,0.0,0.027595075872947388,0.01773207252956787,0.030133719947631955,0.09225746263611596,2462.6328152198103,0.2963346863661026,1.0859152953495552
B0.108C0.041Hf0.015N0.017Nb0.533Si0.176Ta0.094Ti0.016,0.014822546092210712,0.0,0.09442116387168654,0.532859627707952,0.01604088089352218,0.04134953446364318,0.10754271351586289,0.01719715912630498,0.17576637432881748,2556.8335830618653,0.5473231379726244,1.084309910504231
B0.335Hf0.024N0.026Nb0.024Si0.143Ta0.250Ti0.114Zr0.084,0.023832817199291027,0.08433893681193974,0.2500992577747229,0.023718304882292738,0.11350113283613582,0.0,0.3351302345606275,0.026368877428075522,0.14301043850691475,2379.6225732444013,0.8303254154963631,1.1368603703919578
B0.019C0.050Hf0.166N0.015Si0.429Ta0.037Zr0.285,0.1655456294671695,0.2848843130010716,0.036781900160623486,0.0,0.0,0.04955643301775737,0.01871901261992358,0.01529791372222804,0.4292147980112264,2112.046402173746,0.8141796915942547,0.9594561078243266
Nb0.185Si0.085Ta0.214Ti0.443Zr0.074,0.0,0.07368124846004141,0.21418898573111805,0.18485476556656502,0.442692814513561,0.0,0.0,0.0,0.08458218572871451,2371.782965381564,0.101303380030595,1.029328661011738
B0.118C0.028N0.097Nb0.544Si0.140Ta0.025Zr0.049,0.0,0.048748717794229894,0.025021432169944985,0.543694168702523,0.0,0.0275509334997788,0.11780351777522197,0.09735491078572965,0.13982631927257175,2310.5903343868076,0.5134436317713722,1.0791785778383682
B0.025C0.068Hf0.078N0.414Nb0.051Ta0.111Ti0.239Zr0.014,0.07810390794076692,0.014007750270210548,0.11096557012371783,0.05127540085544803,0.23854994150579717,0.06839981463963116,0.024756947486462212,0.4139406671779661,0.0,1561.3301132729905,0.17356511479630096,1.2419644497452027
B0.029C0.038Hf0.043N0.166Nb0.037Si0.129Ta0.053Zr0.504,0.04263927646145231,0.5044990091680447,0.053332910931437695,0.03696038984425508,0.0,0.038432580614422604,0.029156339556542538,0.16556095576079893,0.12941853766304626,1965.6510071961463,0.3692126994469601,1.0909153130714027
B0.033C0.131Hf0.121N0.391Nb0.011Ta0.139Ti0.173,0.12149731052538752,0.0,0.13918272637534185,0.011470602417807237,0.17304759410484655,0.13141407684185025,0.03282022315686444,0.39056746657790203,0.0,1768.6120597165614,0.1868800512407073,1.2258302937215506
B0.116C0.274N0.188Ta0.019Zr0.403,0.0,0.40314452776538245,0.019006501353896185,0.0,0.0,0.27432637454007214,0.11563883038460089,0.18788376595604828,0.0,2312.988941576779,0.329100495606117,0.9273376420026762
B0.332C0.153N0.127Nb0.049Ta0.325Zr0.014,0.0,0.013754274650464113,0.32483083292260084,0.04870639982028,0.0,0.15348807484727145,0.332153998599617,0.12706641915976655,0.0,2654.7991911805107,0.6428531555221559,1.03328029945656
B0.073C0.056Hf0.416Nb0.121Si0.042Ta0.066Zr0.226,0.4157376601944229,0.22636159696625888,0.065578360366411,0.1210722510472173,0.0,0.055638081185846115,0.0734363130828406,0.0,0.04217573715700322,2550.382768441928,0.23974796639881266,1.111597242672037
B0.102C0.016Hf0.024N0.277Nb0.137Ta0.093Zr0.351,0.02353623804484074,0.35118651599422585,0.09287716721691837,0.13687966702752746,0.0,0.016393612686567128,0.1022942147248061,0.2768325843051144,0.0,1882.3026015358953,0.30076231486660865,1.178020084339935
B0.053C0.146Hf0.030N0.043Nb0.223Ta0.035Zr0.470,0.029888577835901674,0.47019425848291174,0.03526385411509457,0.22271759058798757,0.0,0.1458161867130264,0.05302699148383997,0.04309254078123809,0.0,2511.5971558040997,0.2268614800051594,1.0508016736714456
B0.230Hf0.388N0.117Nb0.018Si0.027Ta0.073Ti0.134Zr0.012,0.387891448636948,0.012085830348625535,0.07262441467305168,0.01808470138895186,0.13430042740630135,0.0,0.23030185542314996,0.11748555320877098,0.02722576891420061,2144.0682554251134,0.49940584240107555,1.0881078086657103
Hf0.354N0.418Nb0.028Si0.070Ta0.015Zr0.114,0.35381782860598443,0.11440300295938047,0.015420284227429828,0.02809189832291623,0.0,0.0,0.0,0.4179375494809473,0.07032943640334173,1442.3987922999665,0.2446974619028471,0.9901705050591698
B0.205C0.018Hf0.460N0.018Nb0.035Ta0.108Ti0.046Zr0.110,0.45960152771883545,0.10997893779753609,0.10760803734809346,0.0350362315364846,0.04632273916324883,0.018477398840541583,0.20484973062367764,0.018125396971582317,0.0,2489.294558866853,0.44370428950212415,1.0357288198183072
C0.113Hf0.315Nb0.013Ta0.272Ti0.049Zr0.239,0.3153328547879311,0.23851745321554696,0.2715063291799468,0.012726178157722982,0.048511706366967895,0.1134054782918842,0.0,0.0,0.0,2810.0721062277908,0.06899178152271845,1.0774684383353486
B0.318C0.023Hf0.077N0.045Nb0.012Si0.059Ta0.382Ti0.037Zr0.048,0.07686325103235261,0.04830485103640111,0.3819281499040513,0.012138138421402057,0.03666717556529434,0.022714017286271624,0.31781570883990545,0.04477483337455345,0.05879387453976805,2603.2425264454105,0.6878722684534904,1.127730637296741
