Formula,x_Hf,x_Zr,x_Ta,x_Nb,x_Ti,x_C,x_B,x_N,x_Si,Tm_K,OxRes,Toughness,Roost_MatBERT_CosineSim,LitTheory_Gap_Flag,F_R_16,F_R_14,F_R_35,F_R_17,F_R_11,F_R_33,F_R_12,F_R_13,F_R_22,F_R_31,F_R_32,F_R_20,F_R_28,F_R_19,F_R_64,F_R_29,F_R_09,F_R_25,F_R_36,F_R_30,F_R_62,F_R_26,F_R_66,F_R_58,F_R_68
B0.164C0.014Hf0.088N0.052Nb0.292Ta0.072Ti0.284Zr0.034,0.08778544604283851,0.03353976365624147,0.07162029264372918,0.292495817492338,0.28430350031935125,0.013971557792023958,0.16393998883226357,0.052343633221214006,0.0,2328.839755888553,0.382339676815003,1.2360080566562386,-0.04919404548338102,0,0.0027398559387969783,0.00019520442713586537,0.0010006470577535306,0.0,0.005129466318373408,0.02094863604586805,0.0855538032505111,0.08082848029383535,0.0012264994326861192,0.0017555930871485071,0.0,0.025676875804229577,0.009535472207353212,0.006287219335448392,-0.01225018015863489,0.0004686027462540025,0.007706284536940112,0.0,0.011741429976176412,0.005498508479240986,0.05974714030424333,0.0024021276882615263,-0.06234709311208028,0.12958481278476397,-0.12858751477386773
C0.178N0.101Nb0.017Ta0.056Ti0.243Zr0.405,0.0,0.4048229524862953,0.05554421085927397,0.017348890248157205,0.24291764386307108,0.17826716499986184,0.0,0.1010991375433406,0.0,2290.2769109735227,0.15415655717599644,1.0294540169614002,0.38090438928700354,0,0.0102210356120073,0.03177918211708797,0.00990170900203731,0.0,0.003085159359979488,0.0009636304181180457,0.0003009839928426042,0.059008981699985835,0.0,0.0409272513541132,0.0,0.0,0.09833863779966283,0.0,-0.19485394875529766,0.07216664006660563,0.0,0.0,0.0,0.0,0.10256501010525966,0.022485571433572632,0.017500542494118247,-0.1180638016971024,0.011807921170824798
B0.070C0.038Hf0.050N0.138Si0.266Ti0.388Zr0.049,0.050296708428538776,0.04934567156830878,0.0,0.0,0.3880003820475805,0.03788193519668286,0.07021849476532556,0.13836161351539647,0.265895194478167,1759.4483537958263,0.644805069191814,1.0865902455872325,-0.0900638845549473,0,0.01914393609458394,0.00143504101424568,0.0,0.07070025444658226,0.0,0.0,0.0,0.15054429646906844,0.0019053366492963587,0.006827546738192028,0.01312077693831122,0.0,0.01914613942089824,0.0,-0.04158873283086389,0.0018693095325874693,0.0025297588787454436,0.01337365306921798,0.0,0.0034649787807107643,-0.03450213083548487,0.0,0.0028461966167250136,0.07612833904647373,-0.07134941378336809
C0.190Hf0.014N0.303Nb0.063Si0.322Ta0.016Zr0.092,0.014207216584989961,0.09178709796770074,0.015707530367817673,0.06279610640374755,0.0,0.1901036428644075,0.0,0.3029654167791839,0.3224329890321526,1773.6462622622707,0.6300445537347993,1.1399440800063458,-0.172306293318496,1,0.09178804376418462,0.0361393950303182,0.0029860587433254465,0.10396303241620825,0.0002467265102559144,0.0009863717483175746,0.003943350979470785,0.0,0.0027008436277702187,0.027808316390736238,0.02959518835231277,0.0008921578843721165,0.0,0.0002231602859508927,-0.07920727340261237,0.017449061691612165,0.0002018450030928138,0.004580875309325485,0.0,0.0,0.057783960110547226,0.0014417486287015152,-0.06495504777761729,-0.12422670836919042,-0.058711964667576694
B0.357C0.050Hf0.095Si0.069Ta0.074Ti0.225Zr0.130,0.09475220299362519,0.1303148523279528,0.0741884525708331,0.0,0.2248116235735517,0.050140020703155916,0.3570430987574409,0.0,0.0687497490734404,2348.7072930153695,0.7064266758477742,1.0650797153219667,0.17634612633070224,0,0.0,0.002514021676112904,0.0037198105478366728,0.00472652799766102,0.005503926494854753,0.0,0.0,0.050540266093776307,0.004750877419769999,0.0,0.008959113398089196,0.0,0.029296293527594705,0.007029519317774513,-0.04590619120046225,0.00653398939365226,0.008977979972145155,0.006514190179967421,0.026488474997909683,0.04652801868929058,-0.019545935309012354,0.009667857241207447,-0.13486341483279196,-0.07166556579111867,-0.1974328272514027
B0.010C0.338Hf0.258Ta0.073Zr0.320,0.2582300524395822,0.3201601194834828,0.07343471351446104,0.0,0.0,0.3379016419919315,0.010273472570542444,0.0,0.0,2978.0932437733463,0.10851701867877148,0.8936799672211478,0.2252840448219331,0,0.0,0.11417751966084345,0.02481371027574347,0.0,0.005392657148950967,0.0,0.0,0.0,0.08725635873099741,0.0,0.0,0.0,0.0,0.01896304992172497,-0.08868104089013658,0.10818263007380181,0.06668275998294937,0.0,0.000754429515016458,0.0032891562056951516,-0.08359929101539339,0.023510866653025174,0.05078607529759901,0.07474506323066979,0.02966589567904431
B0.308Hf0.064N0.034Nb0.019Si0.295Ta0.093Zr0.187,0.06372897500301491,0.18714498462618112,0.09329986133939772,0.018785943661999076,0.0,0.0,0.30799832260144716,0.033785264952146184,0.29525664781581373,2145.18063759962,1.0,1.0377688957753857,0.2506078171266688,0,0.0011414441278867172,0.0,0.0,0.08717648807943146,0.008704864125950841,0.0017527259387942512,0.00035291167927180327,0.0,0.0,0.006322742890060853,0.055255800816268234,0.0011972089340435857,0.0,0.005945904531083235,0.07580452454711747,0.0,0.0040613822549349,0.01881640352812797,0.028736200791482105,0.057640341348137406,-0.06590047351942212,0.017460601115986418,0.13744679190463147,0.18986135465410667,0.10505172192896169
C0.535N0.202Nb0.142Si0.077Zr0.043,0.0,0.04336588955974292,0.0,0.14211498917805043,0.0,0.5349782330883441,0.0,0.20234494607723338,0.07719594209662907,2680.2731414936616,0.2667262546236777,0.9188871499834187,0.05099349852574753,0,0.040943477202998485,0.28620170987832666,0.0,0.0059592134761861084,0.0,0.0,0.020196670149077393,0.0,0.0,0.00877486858455744,0.003347670699422726,0.0,0.0,0.0,0.08738905247382198,0.02319980697297554,0.0,0.0,0.0,0.0,0.19081455891973995,0.0,-0.024764412533531534,-0.11207399616802567,0.2935652821571732
B0.035Hf0.015N0.244Si0.123Ta0.019Ti0.459Zr0.105,0.015475899690101288,0.1053793177323872,0.01873190201004559,0.0,0.458514420256254,0.0,0.034987094809118366,0.2442356143554958,0.12267575114659782,1540.5952279693684,0.36243195223296076,1.0236342313836324,-0.20870591034378694,1,0.05965103531960646,0.0,0.0,0.015049339919381996,0.00035088415291395004,0.0,0.0,0.2102354735829287,0.0,0.02573738240673258,0.012927486958136596,0.0,0.048317936777065106,0.00028989303651227226,-0.13814976070308888,0.0,0.00023950347121807716,0.001898517619152576,0.00065537483158058,0.0036869161804232394,0.001796190453150737,0.001973955053648537,-0.05214933637146124,-0.09486904872323512,-0.028736772086831994
B0.072C0.013N0.013Nb0.281Si0.152Ta0.347Ti0.103Zr0.018,0.0,0.01771675020292305,0.3470087643693865,0.2813824683787916,0.10303498499266998,0.013453265287936987,0.07227112894380237,0.012737629474597396,0.1523950083498921,2636.7801942077135,0.4576777051197777,1.2334551362759074,-0.03840662958688723,0,0.00016224720463213233,0.00018099034690761026,0.004668400964300572,0.02322423856996369,0.1204150825491684,0.09764218266733245,0.07917609351094165,0.01061620813243973,0.0,0.00022566939957883206,0.002699944295107411,0.0,0.0018254450912770592,0.0,-0.09389818370787874,0.00023834814052003524,0.0,0.0,0.025078715154369467,0.0012804095383805885,-0.11316498415371098,0.006147867596557405,-0.050047920330816745,0.013239005802383692,-0.1860544349316454
B0.330C0.012N0.163Nb0.083Si0.062Ta0.227Zr0.123,0.0,0.12304919919386521,0.2265305692878476,0.08293394108153408,0.0,0.011769286769091747,0.33045196177298486,0.16326867527257716,0.061996366622099314,2190.050355556968,0.7156713687923079,1.1647703862595382,0.18256970065050715,0,0.026656660325262246,0.00013851611105311805,0.002666103231914286,0.00384354947434175,0.05131609882187632,0.018787072886484728,0.006878038583315367,0.0,0.0,0.020090079745733843,0.007628603265778595,0.0,0.0,0.0,-0.02540499857590158,0.0014482013120196927,0.0,0.0,0.0748574710227203,0.040661849268207546,0.05714369719023088,0.027874405143800043,-0.17455543859197606,0.0667973513782609,-0.05140773421031228
B0.159C0.077Hf0.479N0.024Si0.176Ti0.085,0.479046387453911,0.0,0.0,0.0,0.08504764877137115,0.0771076171362827,0.1590642838105184,0.02406648415172832,0.17566757867618854,2361.7469810615144,0.63729888972146,0.9323633455731948,-0.22399818214905842,1,0.0005791956594253904,0.005945584620435557,0.0,0.03085909819795489,0.0,0.0,0.0,0.007233102561538509,0.03693812543431551,0.0,0.0,0.0,0.0,0.0,-0.047042046051345064,0.0,0.2294854413326426,0.08415291895760381,0.0,0.0,-0.047369189948146304,0.0,-0.10452451840319622,-0.15206315950741384,-0.14163263857715924
B0.016C0.043Hf0.146N0.551Nb0.020Si0.020Ta0.075Ti0.020Zr0.109,0.14618392847953582,0.10948154354242196,0.07497742146898523,0.020207130408149476,0.01952239494541084,0.04287067750544732,0.016325623014109412,0.5506140762893628,0.01981720434657708,1267.6282975345196,0.17717213442500981,1.1432205560848239,-0.3959773142042884,1,0.3031758610079882,0.0018378949897760667,0.003214332855986868,0.00039272158811399355,0.005621613730137847,0.0015150785332905708,0.0004083281193319592,0.00038112390440460267,0.006267004054325556,0.06028207896834431,0.0021696181205588523,0.0029539577063615765,0.002137341932268355,0.01096049401760215,-0.002861618367285934,0.00469354794600576,0.021369740945710043,0.0028969567828643706,0.0012240531174726463,0.0017873544068763856,-0.09695263779064314,0.008208643833255229,0.05079452484967006,0.059126189824854083,0.03853376718126242
B0.173Hf0.565Nb0.039Si0.081Ta0.142,0.5650629479957522,0.0,0.14214354740628676,0.03858970724021252,0.0,0.0,0.17335931998604112,0.0,0.08084447737170761,2533.427389527904,0.3887084892963889,0.823244448310153,-0.1683360892305359,1,0.0,0.0,0.0,0.0065358295215045435,0.020204788069243293,0.005485277880493876,0.0014891655048853104,0.0,0.0,0.0,0.0,0.021805613735447506,0.0,0.08032005193597035,-0.0779815785048791,0.0,0.31929613519765015,0.04568221871283298,0.02464190871875747,0.0,-0.004752256315182432,0.0,-0.23937853537855075,-0.06860107623279094,-0.1261663099841908
B0.191C0.031N0.318Nb0.032Si0.235Ta0.147Ti0.046,0.0,0.0,0.14683734898899223,0.031951112499884186,0.0461665201449215,0.03123215729933108,0.19116381331101026,0.31804854407016536,0.23460050368569538,1653.402218046772,0.7531583561422046,1.1932121951927022,-0.09686522707613743,0,0.10115487638515192,0.0009754476495701598,0.004586047181040979,0.05503739632958197,0.0215612070581151,0.004691616656732046,0.0010208735899802555,0.002131347582291443,0.0,0.0,0.0,0.0,0.0,0.0,0.03859404299232099,0.0,0.0,0.0,0.02806998756921537,0.0,-0.11171309552589838,0.0,0.15709596516941082,0.01767390753894029,0.08815871941850525
B0.017C0.063Hf0.046N0.168Nb0.109Si0.047Ta0.056Ti0.230Zr0.265,0.045938361310821914,0.2648035986362137,0.05590894389198788,0.10876360231454821,0.22961451059540905,0.06339249339914113,0.01662049086602016,0.1683066323218403,0.04665136666401776,2017.1144355114066,0.21786567967903694,1.3809654502921713,0.10768454292872276,0,0.028327122483519134,0.0040186082193601515,0.0035442073566257937,0.0021763500116206273,0.003125810007117449,0.006080858139294559,0.011829521188437195,0.05272282347596922,0.0029121472661636384,0.04456820191316539,0.012353449773929399,0.004996421660592262,0.06080274870475734,0.0025683652650166093,-0.08124822531524536,0.016786560378614996,0.00211033303992362,0.0021430873374552804,0.0009292340912856182,0.004401165792422459,-0.17152010045202531,0.014804889538548551,-0.015846843791353076,-0.08867894036623894,-0.09460084328928105
Hf0.362Nb0.031Si0.506Ti0.014Zr0.088,0.36202952213763834,0.08770420173446385,0.0,0.030661510229261175,0.013591833004602928,0.0,0.0,0.0,0.5060129328940338,2058.2252425524985,0.7456856557503362,0.7330749395185396,-0.12358857711869908,0,0.0,0.0,0.0,0.25604908825602196,0.0,0.0,0.0009401282095390877,0.00018473792442501348,0.0,0.0,0.04437946034678606,0.011100371896317733,0.0011920608637768391,0.0,-0.10605817672902079,0.0,0.13106537489920678,0.18319162029109193,0.0,0.0,0.09397539916385184,0.0,0.24293056253279824,0.14410720919764347,0.1953975971913785
N0.010Nb0.412Ti0.054Zr0.524,0.0,0.5241754528065333,0.0,0.41191956340999575,0.053620915376044014,0.0,0.0,0.010284068407426855,0.0,2356.867692311974,0.17144612725179928,0.6691379625134355,0.48902846652400256,0,0.00010576206300863513,0.0,0.0,0.0,0.0,0.0,0.16967772671988152,0.002875202565764873,0.0,0.005390656214156336,0.0,0.0,0.028106767597138677,0.0,0.05345018592395643,0.0,0.0,0.0,0.0,0.0,-0.12650576211171702,0.0,0.02633323520539571,0.02564762819015122,0.04267688403761771
C0.172Hf0.057N0.086Nb0.297Si0.225Ta0.129Zr0.033,0.05739374419549248,0.0330563694935066,0.1287122174505176,0.2974097923678718,0.0,0.1718657938493406,0.0,0.08618844355946242,0.22537363908380867,2529.1922465736234,0.48445552881228326,1.3168413513052981,-0.2428416807797733,1,0.00742844780320264,0.029537851095464036,0.022121227430242158,0.05079327719387885,0.01656683492102933,0.03828027386716681,0.0884525845963006,0.0,0.009864021408144298,0.002849077036371829,0.007450034287650579,0.017069461544396165,0.0,0.007387276083189611,0.01896049104173893,0.005681259184778636,0.003294041872777627,0.012935036989983361,0.0,0.0,0.13122791666926234,0.004254758618372878,0.07327477842128108,-0.06639186196327411,0.04290855653780628
B0.209C0.151Hf0.051Ta0.179Ti0.295Zr0.115,0.050530639963285204,0.11465734092531847,0.17948935159733606,0.0,0.2953677927005064,0.1512016500778349,0.208753224735719,0.0,0.0,2633.3921212089317,0.3920152753035616,1.1120391260624536,0.19412975006423805,0,0.0,0.02286193898626003,0.027139086132917885,0.0,0.032216427336832124,0.0,0.0,0.08724213296476932,0.007640316141937709,0.0,0.0,0.0,0.03386608570602075,0.009069711802808498,0.05429624140490025,0.01733637914144502,0.0025533455750991556,0.0,0.03746898095166718,0.02393508965778296,-0.0019337445879372486,0.020579771778560116,-0.08421168987012023,0.07672445799998989,-0.032987346710386375
B0.199Hf0.110N0.471Si0.075Ta0.021Zr0.125,0.11006782837184935,0.12476338469863704,0.02072310780807633,0.0,0.0,0.0,0.19877728813058573,0.4707067966942003,0.07496159429665122,1280.24684917913,0.5500567639271842,1.0394833374503711,-0.17085620233002574,1,0.2215648884541152,0.0,0.0,0.0056192406194957335,0.00042944719722515413,0.0,0.0,0.0,0.0,0.05872697315622165,0.009352462226856253,0.0,0.0,0.0022809474735506767,0.03196456648638266,0.0,0.012114926842494884,0.008250859895524008,0.00411928317172718,0.024800127268388088,0.1387997382015975,0.002585485071610356,0.11841424556171731,-0.16310085997800083,-0.07927927516075936
B0.310C0.128Hf0.041Nb0.061Si0.148Zr0.312,0.0411625118283272,0.3121386173002263,0.0,0.06128314997280446,0.0,0.12787282132329109,0.3098790238858974,0.0,0.14766387568945355,2405.996329213098,0.7606652089026977,0.9843431324466481,0.4727236702669365,0,0.0,0.016351458433178326,0.0,0.021804620183630392,0.0,0.0,0.003755624470589243,0.0,0.00526356652024154,0.0,0.04609159798289853,0.002522568385632713,0.0,0.0,0.1290825525840259,0.039914045638130974,0.0016943523800171765,0.0060782160296837685,0.0,0.0967252100460878,0.019303204124215507,0.0,0.14282132458533114,-0.05852470408319567,-0.11523995405454125
B0.146C0.250N0.305Si0.060Ti0.019Zr0.220,0.0,0.22003619546360806,0.0,0.0,0.01891751924383127,0.2502248075047299,0.14630285899174497,0.30472308609496646,0.05979553270111931,1976.5046009311125,0.4417865543717875,1.0857652379017049,0.2097116707132134,0,0.09285615919924034,0.06261245429077915,0.0,0.0035755057310106284,0.0,0.0,0.0,0.00035787253434072636,0.0,0.0670501085342659,0.013157181521274056,0.0,0.0041625389620222235,0.0,-0.017812306228129966,0.055058514653954456,0.0,0.0,0.0,0.03219192447799228,0.10002486275517049,0.0,-0.03190595432922966,-0.013105315119267186,-0.16358914426295773
B0.034C0.065N0.018Nb0.529Si0.157Ta0.029Ti0.115Zr0.053,0.0,0.053135309160449964,0.029451297230480258,0.5289286029894712,0.11527385912069446,0.06528269191023618,0.03351666646232567,0.01761356883438567,0.15679800429195662,2484.8333089545577,0.4061505053106593,1.1350976490671332,0.03513715416964891,0,0.0003102378070836422,0.004261829863046816,0.0019226599634542348,0.024585614149940444,0.0008673789085580941,0.015577633500345606,0.2797654670603936,0.013288062596577714,0.0,0.000935902425433949,0.008331510433794676,0.0,0.006125112142496255,0.0,0.15326468930430995,0.0034688160174768056,0.0,0.0,0.0009871093061568227,0.0017809184345033593,-0.14045318453692607,0.0015649037835178724,0.16127890620556307,-0.10297508969507602,-0.057861451351005865
B0.045C0.023Hf0.555N0.201Si0.030Ta0.013Ti0.132,0.5551116636051572,0.0,0.013205129163100507,0.0,0.13190561881598362,0.022778075426191556,0.04535453424374179,0.20127787279167472,0.030367105954150615,1961.315806265566,0.24509355669418634,0.9076776001054735,-0.3472534593779284,1,0.04051278207554159,0.0005188407201212717,0.00030078742808970513,0.0009221611240306097,0.00017437543621416749,0.0,0.0,0.01739909227522757,0.012644375343556944,0.0,0.0,0.0,0.0,0.007330321217849699,0.03394956789476411,0.0,0.3081489590704852,0.01685713470508262,0.0005989124828208753,0.0,0.19699729734011245,0.0,-0.006605217639211567,-0.12792807620840363,0.0032778991397774005
B0.036C0.029Nb0.380Si0.082Ta0.042Ti0.415Zr0.016,0.0,0.015954845940763403,0.041862772406374774,0.3798149902613113,0.4152909602123738,0.02921533059870057,0.0360175024154776,0.0,0.08184359816499848,2357.71761378895,0.23140083559141564,0.9935603462388296,-0.10279443361573337,0,0.0,0.0008535355419913697,0.0012230347356303988,0.006698374560593742,0.001752491713547933,0.015900108493838726,0.14425942682720003,0.17246658163411546,0.0,0.0,0.0013058019999602972,0.0,0.006625903290780129,0.0,0.023091043341135757,0.00046612609881073865,0.0,0.0,0.0015077925062651923,0.0005746537022100188,-0.10357936101589163,0.0006679140843969507,0.0990817994532659,-0.19185433406929311,-0.05033528947595929
B0.162C0.107Hf0.093N0.174Nb0.044Ta0.016Ti0.232Zr0.173,0.0930187977629676,0.17253982828302755,0.015953739640195457,0.04375023364106992,0.2321751048260749,0.1068817860960437,0.16202746828371062,0.17365304146691038,0.0,2056.767267747528,0.37947089599217365,1.2919298685914988,0.06662524233175249,0,0.030155378810708497,0.011423716199080438,0.0017051641876553439,0.0,0.0002545218085071439,0.00069797983670735,0.0019140829436482061,0.053905279300998865,0.00994201524541265,0.02996206595552618,0.0,0.004069594135141265,0.040059452718284885,0.0014839976811543809,0.1597193026842582,0.01844136501959466,0.008652496737267867,0.0,0.002584944043558346,0.027956191554805124,0.08043962498717452,0.0027526554979914537,0.08162871105492042,0.004734600307178562,0.054587890624239715
B0.022Hf0.035Nb0.019Si0.201Ta0.723,0.035033945769905074,0.0,0.7229070697690737,0.01875132047381042,0.0,0.0,0.021904185092108477,0.0,0.20140347889510232,2908.946058620014,0.34236428924058204,0.6552427873933466,0.3266892594052857,0,0.0,0.0,0.0,0.04056336131104993,0.5225946315221084,0.01355546213802313,0.0003516120195115418,0.0,0.0,0.0,0.0,0.000656932744593585,0.0,0.02532628707897071,0.05875736269494392,0.0,0.0012273773562086496,0.007055958557481236,0.015834690260615566,0.0,0.06440045555110432,0.0,-0.027810190839417624,-0.22256489297296045,-0.07194935507286945
B0.013C0.110Hf0.447N0.087Nb0.050Ta0.070Ti0.224,0.44660055124744513,0.0,0.06978939861820564,0.050270018478684515,0.22372409200127802,0.10990501297205682,0.01313030098344586,0.08658062569888403,0.0,2425.125861838903,0.15734516798057943,1.0781004182152973,-0.047950719156691246,0,0.007496204746410258,0.012079111876387978,0.007670204760445935,0.0,0.004870560159490804,0.003508314358153477,0.0025270747578472826,0.05005246934179631,0.04908363937817818,0.0,0.0,0.022450617963799758,0.0,0.031167983894118324,-0.048214020823294526,0.0,0.19945205237452188,0.0,0.0009163558093107208,0.0,0.06860710833939862,0.0,0.007094791039768462,-0.10927087338687252,0.08326666427135597
B0.064C0.036Hf0.520N0.055Ta0.063Ti0.026Zr0.237,0.5196002260121461,0.23707264178024506,0.06346615992252254,0.0,0.025557091794189187,0.035720472062052734,0.06369488312039331,0.054888525308451154,0.0,2381.4212177515305,0.24471008228291583,0.9486902778507226,-0.44269215122738803,1,0.003012750210536483,0.00127595212433589,0.002267041192398237,0.0,0.004027953455311206,0.0,0.0,0.0006531649409766123,0.01856036535670315,0.013012567698296356,0.0,0.0,0.006058887267868654,0.03297703103986572,-0.016892593044256037,0.008468346677388279,0.26998439487187326,0.0,0.004042469638365263,0.015100314209235582,-0.0568326877846529,0.015046090196479931,-0.2017585007584893,-0.16154181849960905,0.023197293929759222
C0.178Hf0.125N0.025Nb0.279Si0.077Ta0.011Ti0.305,0.12458393172972053,0.0,0.01135915380358905,0.2792306690954574,0.30481958307724916,0.17766139132162498,0.0,0.025135278189739183,0.07720999278261978,2540.0295514414174,0.25290620558221244,1.1695714347030624,0.27321941468909405,0,0.0006317822096755782,0.03156356996633556,0.002018083068981959,0.005961382985492199,0.00012903037513359157,0.0031718241169343803,0.07796976656349683,0.092914978227388,0.02213375464742049,0.0,0.0,0.03478765461543265,0.0,0.0014151680419737334,0.0046578976643449534,0.0,0.015521156045235665,0.009619124469682118,0.0,0.0,0.015488051034805352,0.0,-0.0801605041827253,0.0884782010250029,0.030778807634697286
B0.362Hf0.080N0.134Si0.230Ta0.194,0.08000090460585753,0.0,0.19411263705944887,0.0,0.0,0.0,0.36181061167177136,0.13438133527414015,0.22969451138878216,2086.847973213841,1.0,0.9888253398038386,0.26674190647995943,0,0.018058343270060864,0.0,0.0,0.052759568562131376,0.03767971586617332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015529186560184413,0.018196437050713048,0.0,0.006400144737755516,0.01837576869410302,0.07023201194769975,0.0,-0.23819924094992692,0.0,-0.08555814412039717,-0.0999307919102203,-0.0955177437454307
B0.052C0.033Hf0.240N0.059Nb0.064Si0.185Ta0.016Ti0.010Zr0.341,0.23972917187800302,0.3406312052249563,0.01648174479999677,0.06377418629570351,0.010410250589585703,0.032731519107278846,0.05214917963852659,0.059115980595498385,0.184976761870451,2160.532115512958,0.47864680564744644,1.1888764963054128,0.08367897864308427,0,0.0034946991617673417,0.0010713523430701602,0.000539472544842388,0.03421640243207754,0.00027164791165222053,0.0010511098633532367,0.004067146837679098,0.00010837331733796946,0.007846699969896991,0.020136747718299746,0.06300885733454148,0.015288532867862492,0.00354605620502439,0.003951155032007808,0.06773990934566601,0.01114937680235608,0.057470075849313115,0.044344325939877784,0.000859509470331383,0.017763637911764066,0.038868108140465416,0.005614196595433056,-0.003017114041489611,0.023985600608737577,-0.1348227111229918
B0.116C0.016N0.015Nb0.010Si0.060Ta0.567Ti0.215,0.0,0.0,0.5667982515122842,0.01029508899858874,0.21546942053125506,0.016395146732321904,0.11629088360446212,0.014976937025934845,0.059774271595153035,2757.505705800319,0.37860961344656896,0.9313915343825481,0.27699954606515254,0,0.0002243086426788181,0.0002688008363743656,0.009292740501167396,0.003572963544731119,0.3212602579173826,0.005835238443563451,0.00010598885748886292,0.04642707118407484,0.0,0.0,0.0,0.0,0.0,0.0,-0.06102152566569031,0.0,0.0,0.0,0.06591346949382769,0.0,0.06940390428546223,0.0,0.030960348356744608,0.09681308201553218,-0.16622540823499715
C0.092Hf0.564N0.021Nb0.274Ta0.013Ti0.036,0.5640095366504724,0.0,0.01343056010789365,0.2739221721334463,0.0356911411124335,0.09159202537422799,0.0,0.021354564621526285,0.0,2674.3916739645256,0.15606683155422965,0.8298778046638955,0.10445483410669665,0,0.000456017430174942,0.008389099112153223,0.0012301322021922895,0.0,0.0001803799448117443,0.003678928197723041,0.07503335638630537,0.001273857553907641,0.05165877579219664,0.0,0.0,0.15449471738327597,0.0,0.007574963983409416,0.029941185124126374,0.0,0.3181067574326805,0.0,0.0,0.0,-0.09937498467460991,0.0,-0.16244196858483814,-0.04001001328047475,-0.19434219622405507
B0.028C0.020Hf0.128N0.529Nb0.203Zr0.092,0.1281647926276385,0.09228020616148619,0.0,0.2027485110610249,0.0,0.020343141582494704,0.02791546692663003,0.5285478816407257,0.0,1295.3830782778584,0.19910634150688758,1.0370135023737943,-0.3486727397150038,1,0.2793628631868986,0.0004138434094454251,0.0,0.0,0.0,0.0,0.041106958737462534,0.0,0.002607274522315123,0.048774507484022976,0.0,0.025985220875698725,0.0,0.0,0.07024081744008091,0.0018772692992049137,0.01642621406928558,0.0,0.0,0.0025760450430835683,0.07104009112274728,0.0,0.1327828406957126,0.020713043773840242,0.066203785415239
B0.038C0.037Hf0.029N0.358Nb0.025Si0.040Ta0.026Ti0.194Zr0.253,0.028520943887396327,0.25262175139957854,0.025745798384830976,0.025094019308231835,0.1936890214630772,0.03732445490587916,0.03841772338500003,0.3583559140478313,0.04023037321817477,1532.1982862317254,0.2409300382887423,1.237379337430859,-0.024322274692330836,0,0.12841896113305665,0.0013931149340210072,0.0009609478908304804,0.0016184829292736338,0.0006628461344723653,0.0006460655617747925,0.0006297098050419121,0.03751543703532438,0.001064528683998234,0.09052849863115997,0.010163067341834009,0.0007157051165993201,0.04893005982887312,0.0007342944710699833,-0.12497092728032519,0.009428969168357785,0.0008134442402280099,0.0011474082171245745,0.000989094960674417,0.009705152566303254,-0.025891009415829988,0.006503948679156442,0.2849153564444117,0.01786572170651988,-0.1417986539013779
B0.356C0.222Hf0.094N0.030Nb0.241Si0.015Ta0.012Zr0.029,0.09429462204498214,0.028658984871804082,0.01246858145587965,0.24110692580065535,0.0,0.2221640746360785,0.35638979634139883,0.029991129867683573,0.014925884981517947,2735.190321967772,0.688323905601952,1.04198079489847,0.26650717576916705,0,0.0008994678707402616,0.04935687605890506,0.002770070861170071,0.000222782042481503,0.00015546552352190587,0.003006261343922202,0.05813254966904272,0.0,0.020948877449782227,0.000859515337166255,0.0004277607118836106,0.02273508644080035,0.0,0.0011757201758192447,0.09805723198044224,0.006366996854053727,0.008891475746606032,0.0014074306830191101,0.00444367520572709,0.010213769781813486,-0.10311055656207607,0.00035733688731691177,0.11983068755266961,-0.07418335813229794,0.020270501391264018
B0.031C0.055Hf0.208N0.070Nb0.093Si0.123Ta0.089Ti0.331,0.20751453956939983,0.0,0.08943165724736121,0.09253048498662211,0.3313448029319837,0.055008750506820324,0.03133833850499629,0.06984343280940468,0.12298799344341185,2222.191248085903,0.35384900412821607,1.294401618115458,-0.005217240772525944,0,0.004878105106601826,0.0030259626323216053,0.004919523720931563,0.015126046531236717,0.007998021318009495,0.008275154618255691,0.0085618906518595,0.10978937843003511,0.01141511553371081,0.0,0.0,0.019201420988132153,0.0,0.01855836917661454,0.016902996891405772,0.0,0.04306228413270001,0.025521796831973975,0.0028026395478806102,0.0,-0.03417636724625972,0.0,-0.08507582101000752,0.03887187244197193,-0.05590344388052251
B0.111C0.364Hf0.012Nb0.023Ta0.137Zr0.353,0.011994826547834623,0.3525735013189512,0.13728201733014206,0.023309190643258704,0.0,0.3642754725734937,0.11056499158631977,0.0,0.0,2996.939015757684,0.24343127042286453,0.9397249353824083,0.48668554679681997,0,0.0,0.13269661991864215,0.05000847173878005,0.0,0.018846352282233424,0.0031999327138394263,0.0005433183684437791,0.0,0.004369421109149545,0.0,0.0,0.0002795896987362979,0.0,0.0016466739860118808,0.07980251192262783,0.12843387880985224,0.00014387586391263827,0.0,0.015178585091060163,0.03898228620688914,-0.06057116736925269,0.04840200151821712,-0.08198559100373347,0.24055689402275818,0.08665670867357511
