Formula,shap_R_16,shap_R_14,shap_R_35,shap_R_17,shap_R_11,shap_R_33,shap_R_12,shap_R_13,shap_R_22,shap_R_31,shap_R_32,shap_R_20,shap_R_28,shap_R_19,shap_R_64,shap_R_29,shap_R_09,shap_R_25,shap_R_36,shap_R_30,shap_R_62,shap_R_26,shap_R_66,shap_R_58,shap_R_68
B0.123C0.340Hf0.210N0.183Ti0.036Zr0.108,-47.30409747264357,278.39652428040597,-43.69109473357466,31.661040039084657,-15.763694475873338,-10.17412912627992,-6.579888721000921,3.8734389480943427,10.716733535185204,-4.6943663225137415,5.634325200274691,-2.0231209153925267,0.8114407892501988,-3.496846370007682,-1.5633763834274483,1.1269367680881284,1.0605706725065245,0.48543404058893225,-0.4254919679490304,-0.7467889314372457,-0.8401177521848748,-0.6186591577121512,0.7130284263017908,0.055131666658203606,-0.5534916733307703
B0.212C0.102Hf0.225N0.255Nb0.086Ta0.087Zr0.032,-296.51905894814746,-9.837779797208741,24.407571935711484,21.428310381070673,-17.866274361016284,4.30973019682835,-1.9738235311613745,5.779043831649377,8.41396428480682,-2.6726729616408162,3.064494477247915,1.9185629494631704,1.6826535542992354,1.5431819823104336,-0.4711944839443819,2.6099032946809535,0.9636218148951895,1.2695570746959477,0.7950550615075933,-0.7481229282253896,0.235371085252072,-0.40404526439917193,-0.7633736116236548,0.04194465275750881,0.2299789631883958
B0.175C0.034N0.139Nb0.027Si0.396Ti0.177Zr0.053,-72.26791978272517,-101.51134168155669,-56.7718314163077,-125.53557985918225,-48.16568386223016,-19.082337896934202,-6.452054964276543,-11.361669165285607,-5.649124230134279,-2.6810380163960854,-9.247514487276597,-1.817976181749373,0.1823037574778345,-1.7741621014054687,-0.5947450430797664,-0.9244707850192493,-2.011648858809803,0.5273564746899365,-1.2506536292407875,-0.20996604617842934,-0.18832108295895456,-0.92134190608108,0.15330043744516156,0.16264407840081385,-0.5351891895537385
C0.113Nb0.183Si0.203Ta0.069Ti0.196Zr0.235,205.89063747883833,-46.280569500191035,-32.4477341561514,-23.633791260950535,-32.74629561626892,23.269153807529843,0.523946649306111,-6.505398742096519,-5.79321518793008,3.9621855681016904,-8.064707572087228,-3.0886559607237087,-9.186690729011026,-1.5828140518243168,-0.39895009638833684,1.120373335301254,-0.5539802103431771,1.046633291302906,-0.6087606547462727,0.28134255173129585,-0.017245234114459416,0.3229157353533617,0.1675627192134937,0.7540903583695983,-0.4680282099873915
B0.099Hf0.418N0.078Nb0.153Si0.028Ti0.156Zr0.069,111.59202852891246,-96.36936274168364,-50.32848730884879,40.428902403732536,-32.00742805780521,-17.492126557072798,-4.665649644577826,-4.115597162669944,-8.509225010821158,-8.037157047439347,4.192608157362068,8.55953294399258,1.0566192015482792,-2.066645623982087,-0.8971916177249672,-0.9516084938580305,3.8031483568314215,-1.0427857704795114,-0.7962222541398228,0.0957097116253997,-0.4144921401035482,-0.2774543923508256,0.3027457702429622,0.3800798256039431,-0.20595424852908845
Hf0.482N0.045Nb0.131Ta0.297Zr0.045,204.8851571612924,-75.82226473797152,-47.3508668623786,38.03379550903223,62.431347815932476,31.440852855583064,-1.1325600008235914,6.934912901641158,-3.2135130450948473,2.8849019804110085,4.188699700784189,9.665442051094862,2.932245767485602,4.992191178069521,-0.6944689983130218,-0.605630576205775,1.8634698565542176,0.6724516468596301,-0.48423583374556944,0.6962011969261117,-0.23728871430146192,0.4430247447258785,0.43404000993279945,0.2955965843478108,0.31358013673569024
C0.021Hf0.013Nb0.347Si0.255Ta0.139Ti0.082Zr0.143,221.281017932003,-76.16262920338016,-44.18913350279645,-56.54744348639685,4.106793366702789,37.62820820025869,17.48449800310545,1.2639710881014201,-2.931472410167728,4.9449451272234075,-4.157476678384055,-1.5225785222182198,0.726547288084574,-1.5712925809383367,-0.5562336391352157,0.3634363143756362,-0.36902100374968366,-0.3158047662882477,-0.5781657297785462,0.4973183036034606,-0.3222452347019354,0.6019794077648137,-0.16929578565457354,0.3552582773902195,0.20122016457591116
B0.389C0.072Nb0.049Si0.320Ta0.101Ti0.048Zr0.022,207.83901872681687,-77.21219014103855,-30.561996245627846,-67.5333259898469,-32.72046149413689,15.154032928099282,-9.729735016148238,5.5651210952079335,-6.11405874098644,5.146170758110256,1.600994070640429,-2.6951519017624173,2.1232272700461747,-1.4842433553277652,-0.5640150677101846,-0.17949191776768966,-0.8420061047365409,1.197255244939177,2.7680708933489915,-0.13086720767968868,0.061550087733582934,-0.3782028426627693,0.07180336174448489,0.55375643687471,-0.26997403461043323
C0.124Hf0.013Nb0.227Si0.386Ta0.011Ti0.070Zr0.169,207.91595822760956,-40.16800561854787,-51.185779531586064,-97.50232466446676,-33.410097993681674,-15.68023736105493,12.394668723063598,3.195148770194623,-6.453470054755655,5.016187457014326,-11.183989389716995,-2.013123671261135,-0.41821973136272195,-1.3683622643074762,-0.4957008650429765,1.042353252666268,-0.809061608467319,-0.08383801421075893,-0.7492764492226373,0.3439695255415869,-0.23092041065650587,-0.18235400272634789,-0.12903183240666619,0.10734053972959323,-0.20433349697602987
B0.018C0.026N0.028Nb0.036Si0.017Ta0.196Zr0.680,205.36277211927697,-80.83455591445849,-43.016520248498885,35.204032860919405,8.881384058699787,10.078402678844828,-7.715266325713078,6.011495968090725,-3.630706365666671,-9.974224526605495,-0.8602297346609634,-3.7612542774680837,5.093352961434941,-2.7552206658005374,-0.49302158839304344,0.8535531240990766,-0.6047186179279533,0.6150033371869947,-0.29935466498402363,-0.19041462287755936,-0.02854118812695686,0.47991390259633004,-0.38051097642190995,-0.5274272650764528,0.0798482430144724
B0.021C0.145Hf0.036N0.113Nb0.014Si0.077Ta0.504Zr0.090,48.23319098165688,1.980394183814009,208.21253827307117,14.167617473450946,115.39132245294373,8.5604697940315,-2.413834673094868,4.198823088000567,0.015256492713809376,-7.449086947600563,1.071627034710741,-1.4589711918131776,2.0102723840965058,1.4366070751716458,2.3419366382330438,0.7160650958625215,-0.547514160588978,-0.07244298645135355,0.3835278031511579,0.7016973007696685,-0.10058459266386739,0.6853108905459787,0.010928317976149307,1.3493646959964118,0.9864152344998318
C0.394Hf0.158N0.242Nb0.021Si0.045Ta0.043Ti0.097,-303.96616786146177,258.71944962967564,54.32177067563591,11.426360222549198,-11.72177201390179,-5.87250667307924,-2.9351384211164526,-0.15692207748904746,7.205863372992635,4.4132058571832165,2.96797815673294,-0.8514816099768078,1.2699096078532803,0.9637414533078973,-1.5676499803462005,-0.8379014836755871,0.3559730316651861,-1.8024847542715954,-0.5213886491548976,2.2864338259089068,-0.053907381598774964,-0.49373668040913404,-0.2508395052503247,-1.2574173382430827,0.3174585965211461
C0.325Hf0.127Nb0.030Si0.381Ta0.094Ti0.043,206.35174225412536,201.53344575458686,107.81761327231469,-69.66771900355131,-15.329289815728906,-6.838745289485299,-5.351012779756834,3.5617501243249636,8.183853634749273,4.9788782126184294,4.878175108816578,-1.4511492338556353,1.1953948890195571,4.108618613843517,-0.5970148879705551,-0.785748218461065,0.0014885834842866402,-1.95821272469833,-0.2534536903259421,0.5746109644462692,-1.5192691095167414,-0.4053580953489187,-0.5515047896913776,-1.4755788444011837,-2.2351868230880045
B0.330Hf0.028N0.281Si0.039Ta0.127Ti0.195,-452.7148133413096,-78.89500192765028,-43.73971375974298,17.650131646222572,-10.988036670629556,-8.38404096228368,-5.073430502643437,-4.281567537881051,-3.4657242471731284,2.370042275940259,2.054085115013149,-2.4100735961177966,1.579767042330821,1.934656543150407,-0.17396115191698067,-5.928547264522756,-1.3740777503037391,-0.09951722599507543,2.4522197562111296,0.22954499975287732,0.10974510030929166,-1.9078641575508308,0.726504528523155,-0.06376685378710294,0.05901713823464249
Hf0.114N0.378Nb0.015Si0.018Ta0.013Zr0.463,-611.9388131813745,-61.48240126652308,-43.58991830500152,19.055309082915393,-18.018589647801925,-9.442585540415749,-4.970701731924035,3.972341598398853,-5.882963297070539,-5.779418280376384,0.6246401108073639,-1.2732038956922467,1.7573500556082566,-3.2010884954747705,-1.3945520757442769,-2.792690772165926,0.04270688395864579,-0.5390413025128052,-1.5527009406903147,0.7919796031192428,0.3776418276313313,1.0273687321048346,0.6555645189699139,0.1770552976901656,0.012765930385466421
C0.111Hf0.074N0.058Nb0.146Si0.208Ta0.060Ti0.300Zr0.043,141.9537228096477,-55.06837321029941,-37.273624570496295,-33.69317813979211,-35.293328820015084,14.175494409730794,-2.447694461363513,-8.23332030408087,2.9986688645109374,-2.3194667488080665,2.080302986944628,0.24144669758582063,-0.09664659379200916,0.07598331454055055,-0.1833664798402147,0.4627092302384818,-1.047465699736774,-0.8606956375942109,-0.6126724929706068,0.3970441912634992,-0.38225039019034074,-0.23955978345508763,0.031815325224812216,-0.798959497413015,-0.29704176233912327
B0.062C0.060Hf0.065N0.012Nb0.075Si0.065Ta0.065Ti0.271Zr0.326,206.43385183395716,-80.26026655496044,-42.823686744348116,28.943192823610236,-36.37075222703493,5.3716846930673965,-9.625038308498235,-10.475305375588782,-2.6502560230898373,-6.199325133151953,-4.492582588569023,-3.705824608269954,-20.664815979456296,-0.9213636362504777,-0.5766623526072608,0.9912156159511203,-0.7801730694756973,-0.4279456352389194,-0.05217722968704184,-0.46287407612002,-0.18831024585112235,0.5096162441801302,-0.6098998152146038,0.17991624500143005,-0.21079453453962282
B0.049C0.307Hf0.018N0.131Si0.256Ta0.161Ti0.079,-10.728222955864636,170.39030529490987,135.56020352955537,-36.20417821919634,15.982515659954146,-10.486766690809915,-5.191255726508885,-0.9860939004050089,-1.1196434571357032,5.013603057432293,3.1421984287805325,-1.4034295885831602,1.4128312830728778,-1.2573734291669145,-1.2596284171323089,-0.47152911793315055,-0.5189888553324586,-1.3065815719203853,0.24690103806965663,0.9415419777738062,3.0503286057697174,-0.9930890421838882,-0.3379207534912611,0.9713870731740619,-0.21167761172361377
C0.236Hf0.019N0.287Nb0.013Si0.020Ta0.069Ti0.222Zr0.135,-476.8499360092038,135.30024599032907,65.93971716214848,17.19904459400034,-10.806484200645663,-5.529821215910925,-4.152220418797771,-3.026400138468362,-0.7289503572171722,-4.420874332583352,1.6848361787486688,-0.8149027141385834,-0.42010230050915676,-1.9915181324445728,-0.27190682557119883,8.121235569946487,-0.37942096427760247,1.4342230447939406,-0.29530362473227284,1.3448460090301868,-0.13267311543229665,2.3885661351206275,0.05155916206564723,0.3119394612083306,-0.5500601681440767
C0.197N0.054Nb0.071Ta0.056Ti0.520Zr0.101,170.70659010838628,69.8759753114441,-9.841289272375487,30.34984096399557,-25.717437497587344,-2.7718156076593194,-7.427850480003385,-15.750301816502338,-5.207782050485611,-7.689693995020846,4.409547756844505,-3.5121809078150235,-10.508772848744504,-1.9986745260944954,-0.8118043085503881,0.6220138796444211,-0.6371179029945584,0.813778030183002,-0.5753071207681029,0.8113990770598685,-1.4655371118509495,0.10041338280937827,0.5217417866577925,0.5489401959210646,0.028467888915273444
B0.180C0.014Hf0.396N0.016Nb0.120Si0.156Ta0.064Ti0.056,227.45653369788744,-82.76559398240654,-41.635395588643725,11.202999681816022,-31.797207912109062,13.937925484815644,-4.391826931004022,8.98719800319739,0.6491061207100052,6.322603054219695,4.004909334474486,7.741102044088522,3.956466263357191,3.468018904350619,0.13425161813462708,-0.5685869859657197,1.5589368731010262,-0.7483504861217499,0.8631333779052934,0.6232736037491416,-0.41164162763895595,-0.16517300809138633,0.20946182131986882,0.29669511489314937,-0.27597818908668487
B0.033Hf0.255N0.491Nb0.053Si0.101Ta0.014Ti0.054,-939.1022383439916,-50.206863756654506,-31.380560089101483,13.680219991664279,-17.16640823089637,-8.482513341430725,-4.139678738195529,3.331821042894306,-5.286534102174031,2.934125715846384,2.036716549460624,1.1666224634443618,1.3296637699994258,-0.3864664895626852,1.7223518685843415,-1.1690201062021708,1.333108079656355,-1.6641643340092327,-1.6172787503480983,0.381809161871464,-1.4490188688382641,-0.27243560489141416,-1.4550683821198827,0.2854233285775322,-0.1852051468118815
C0.034Hf0.011N0.060Nb0.027Si0.388Ta0.031Ti0.404Zr0.046,123.71907184524909,-103.98700878000562,-59.020789756849034,-132.29177511252183,-41.86161527607278,-25.60367515918914,-13.597478246759222,-11.354534778139236,-7.904783502502059,-2.9568486087243118,-4.89436507490678,-2.121968196559757,-0.3023043701743385,-1.888170387729794,-0.5573130117127474,-0.28691605847004686,-1.4366824846685975,-0.36274330829515633,-1.1059291451949003,0.2775778567944365,0.7171532837364528,-0.2454398510363629,-0.16777409337038873,-0.2657207142471091,-0.1772499910533249
B0.170C0.018N0.030Nb0.569Si0.043Ta0.102Zr0.069,233.24637298505328,-76.85619269636929,-39.49532359601525,42.526607670255345,-24.711674770760055,40.14947622993239,34.4308933861556,8.921186173460685,-4.024669522700876,2.1486829033487043,2.815566975833565,-4.427551498216144,4.644514448604112,-1.4071039286636022,1.608452841751095,-0.16842857172431536,-0.5781666265034741,0.732406978725842,0.6093709811999786,-0.15722123233624063,-0.3471854882091493,0.2078087272857389,-0.18545294147193506,0.6735117773624705,-0.2313028647921775
B0.157C0.011Hf0.215N0.179Nb0.074Ta0.159Ti0.032Zr0.174,-61.39064262739323,-82.20817438020272,-49.52347831903153,28.921091500071668,23.544632951794597,10.769037340779514,-2.5682404815208884,6.7232480476116825,-2.4638629665471083,-4.173754848929485,3.588996157721852,1.0779124482909712,0.8036169910836648,2.4631610838629716,-0.29705391460549035,-0.31186898526480406,1.1821086734442334,0.4066358630944727,1.3771490201738994,-0.78022438991971,-0.046457007685210536,1.1316958195658038,-0.04366501539514139,0.1891423509841432,-0.5991667389148168
B0.084C0.057Hf0.032N0.247Nb0.053Ta0.104Ti0.369Zr0.055,-333.8063736590747,-49.080137551759286,-17.910039368373006,22.774419175586317,-18.48511597965262,4.783290490863683,-3.451392099862358,-9.497888062051675,-1.53632543697186,-3.5844636945074098,2.4694779449909765,-0.7965506475508946,-0.3378333430538171,0.16475680820624594,-0.13298227174161917,1.714268409945563,-1.5914321582042117,0.9553828540937572,0.15664099229523895,-0.5758558906220524,-0.7784191224244774,2.725099853031059,-0.4077956967843718,-0.19297945064245853,-0.06222865716496777
B0.016C0.068Hf0.091N0.168Si0.521Ta0.114Zr0.021,-68.72268565431399,-91.242830243307,-36.47109262751152,-125.12954355590827,-34.98270272840936,-18.35331867831029,-6.641596094883647,9.436314191851931,-1.8008453045082067,-1.8096552113583444,-1.7500031722936389,-1.816843373655315,1.1322083917291368,0.8554907455000476,-0.354657881515533,-0.9935824602263449,-1.4904595784493182,-0.717473895153956,-0.97006313699653,0.26415367162102205,-0.18138908797772613,-0.33883686080175296,0.17307866314386433,-0.42020882754346756,-0.6085715686906848
B0.069Hf0.068N0.083Nb0.706Si0.026Ta0.028Zr0.020,116.33375403598272,-86.55976287282499,-45.65330307205998,41.43803214306661,-23.80298930874448,20.2545813864261,32.87253471816427,7.243022905297144,-4.245419904805141,2.128489170247283,4.415984962179493,9.868063718050719,3.2363685669064317,-1.2573534702340499,-0.24926173315701905,-0.671981435626317,-0.8696207227678339,0.08112284783872566,-0.09450351213406274,0.6096326188412111,-0.24727205353586634,-0.21899491874827076,0.21525471783472502,0.15750732902075215,-0.390002252322612
B0.012C0.021Hf0.050N0.817Si0.091Ta0.011,-1420.7687865535854,-43.21477860568984,-25.472578670185197,15.667468475017548,-16.32676150965385,-8.097982738155263,-4.65389136934288,3.9136679785527204,-3.1720271672680003,2.375408294577734,2.169127098493912,-1.6716970875608257,1.580731449900074,-1.1164040862792415,1.4727628513828495,-0.6158691804769278,-0.5118657441438842,-1.4683432885844896,-1.0526166567686923,-0.11935765035603978,-0.056358682236464425,-0.25883890805493803,-2.668732948915653,-0.09141301404629178,-0.19469642883943977
B0.139C0.023Hf0.102Nb0.192Si0.036Ta0.445Ti0.051Zr0.012,249.77879109114554,-57.24890497858769,6.885524514861826,37.57254657523159,137.74779714544923,37.03742891877725,0.6110984309330634,4.936459664952759,-2.0228950264583117,5.571319441618821,3.286548803878229,4.709600482085883,3.6856358237674405,2.4577870673434155,0.028920738273711638,-0.3881008693417998,0.4330169667114786,-0.13252728929706187,0.986968694057146,1.075202927633948,0.506849973228789,0.3364490648060975,0.25826057054042917,0.7434072981962376,0.15964725216198677
B0.144C0.099Hf0.126N0.052Nb0.412Si0.102Ta0.016Ti0.047,191.82363133804543,-56.48317164816858,-41.75782011258066,31.415492816929543,-27.992001462203554,7.819988453196968,24.27730310408429,7.5752787235005545,7.107597332535803,6.076873333010005,4.306869401027575,9.187297487455895,4.334755295727404,-0.6261051394543223,-0.3473928076910031,-0.5748506469009164,0.5650956175168403,-0.8848166065307191,-0.12712448165574597,0.5295958396488717,-0.31574981140271885,-0.28565527256094364,0.21959696347778845,0.03235315179990346,-0.40117301232889746
B0.164C0.014Hf0.088N0.052Nb0.292Ta0.072Ti0.284Zr0.034,183.95690313515698,-89.83043121512809,-45.16262515695204,36.147661826504745,-32.80263678734059,18.781132168457027,17.155260610744893,-12.115363472699158,-4.207235819608601,1.5052048047014517,3.2657416818678375,4.251215350753805,1.508490469785893,0.8299581291525546,-0.3759405894036088,-0.38669097979552686,-0.4796828213079545,0.8686533756348015,0.5244233206002478,0.0963955383178317,-0.5257558619848293,-0.12159318908881271,-0.26489067092335516,-0.6829997165974285,-0.26182952114980473
C0.178N0.101Nb0.017Ta0.056Ti0.243Zr0.405,10.966242896937992,12.940600310166575,-8.62640827291963,35.07618918564883,-26.281382937693554,-11.057550434552526,-7.486592016533716,-4.312188976265007,-6.754395774214525,-6.953752483555471,5.025202818155811,-1.7863699762183496,-7.02936157118835,-1.5159194247161278,-0.7073600737216188,1.2340128484481865,-1.629897412649509,1.0760343814643174,-0.3861756941467415,0.5408742969441244,-0.4514280463794499,0.6145900601836949,0.2585257601480853,0.7340590492087542,-0.027593747618569326
B0.070C0.038Hf0.050N0.138Si0.266Ti0.388Zr0.049,-92.45922383365628,-98.8128702241746,-55.54885993178431,-84.0234697237756,-45.27399360535925,-18.354498269814393,-6.428700061063256,-17.216117365090675,-4.780050515228702,-2.761594089658482,-12.34236613645384,-1.6400597380094881,-0.6312283627098818,-1.6880057112132816,-0.5803951774047972,-0.8732009190109586,-2.089191908705249,-0.5169575348834013,-1.23119779230906,0.18653174568222441,-0.12645522520280195,-0.784118195585163,0.18733558409188567,-0.12534438406509882,-0.3273353135926516
C0.190Hf0.014N0.303Nb0.063Si0.322Ta0.016Zr0.092,-411.73896626268964,68.3893714867136,-30.26339793888615,-34.791463899187875,-13.93192932091475,-6.739976973663243,-2.5664134577795537,4.851110446562336,-1.5447122802426334,-4.231118575148387,-4.816511748189014,-1.0985462621136226,0.8040940627129287,-1.9613956662536018,-0.09138929840482025,7.877119894764391,-0.49914877597689455,-2.4449875985353193,-0.7273765293003029,0.9654716660450736,-0.6930701288550198,-1.6332935618540934,-0.47657587611369306,-0.3011308499770709,-0.34039754805823585
B0.357C0.050Hf0.095Si0.069Ta0.074Ti0.225Zr0.130,213.81094334638058,-81.69480617929489,-40.60489277184822,40.10198798509049,-33.30647283890147,-18.401671120087986,-11.201599563908406,-9.90707615334679,-1.8108167391092973,5.17028560132605,0.6211178877148736,-5.050031080657648,-1.4132083066503993,1.2620095439392245,-0.5967302785767363,0.6359227228510838,-0.7112262403946816,-0.3035930820814388,0.7662303675530422,-0.6636574886624101,-0.22721986457402713,0.4768455583314156,-0.26516794651366526,0.35606469927499856,0.2815458633183581
B0.010C0.338Hf0.258Ta0.073Zr0.320,231.19244697402243,218.66323339531613,100.08184309297025,36.444150790430164,-14.31506836439481,-8.269477008352322,-5.400796460620476,4.532663561322876,8.971560416344014,6.4732450546993405,4.953404723308353,-3.2996796572521023,1.6116168269692421,7.158727777665045,-1.3738779240272,1.144126647215558,0.9798041567497553,0.849339501067843,-0.15445643133222733,1.1441079043050568,-1.492123901289264,0.8605670291175269,-0.004541175217223817,-1.6212442215855576,-1.2491433303516117
B0.308Hf0.064N0.034Nb0.019Si0.295Ta0.093Zr0.187,179.5685725501211,-97.69745807516504,-53.358322551667115,-76.65157778128898,-35.203276306490075,-21.76193798827221,-12.873918257656182,5.048342705390173,-7.199446855773708,-6.349510114789577,-11.254229231469944,-2.5914665805647985,1.8697831072717033,0.7677871153091338,-0.8222111237778658,-0.6422424375001278,-0.6617265988331266,-0.9514484958915331,1.4616038904396926,-0.7633028160748894,-0.30505300991759104,0.5582645117502328,0.0830304739878818,-0.05507041368864794,0.08649146266277648
C0.535N0.202Nb0.142Si0.077Zr0.043,-43.26730595703681,489.15969956344907,-44.00985564174217,-2.5193168092667304,-16.703992510286938,-9.08415768577343,0.33818017780939497,4.803605675342108,-2.9579890375941993,-3.151575478217786,4.796015927947334,-1.729620738749686,1.2138220255455774,-2.4335596446077896,-5.868945867849804,1.148331050527089,-1.1061050503614278,0.9529421729896624,-1.0069291874152368,0.4668302462099125,0.23424444306841896,-0.25980566139246697,0.35971584342415164,0.5494006757744744,1.4688487796271037
B0.035Hf0.015N0.244Si0.123Ta0.019Ti0.459Zr0.105,-352.5905238861951,-96.75326441047652,-55.03922855497494,1.8270968895733923,-24.99064129043731,-11.079398529066662,-5.441951515241272,-14.067346834857814,-4.0516871594307,-3.4670157218108555,-4.300745536162173,-3.0712514014233077,-6.502731453148405,-2.2071292568705903,-1.6168842856853447,-4.347140197878315,-1.4550546518331402,-0.521755379765183,-1.094483591334913,-0.004877058946635211,-0.14623430347865393,-1.6542160645841337,-1.8194000986258323,-0.3909074495068499,-0.19844835724998258
B0.072C0.013N0.013Nb0.281Si0.152Ta0.347Ti0.103Zr0.018,237.33738392707258,-63.582120927170855,-33.33422518175832,14.748480127601592,76.0822584217255,39.25756019015035,10.309981951803278,1.7222267761671584,-2.828801005570814,6.291290660678237,2.411411909749829,-4.203107285758297,3.2123219719333655,-1.8320970246179338,-0.6256194987153183,-0.4558132694642572,-0.9566766648824531,0.5595077910812007,1.009686405222882,0.9206298636862206,-0.07991965980808188,0.31904951221870675,-0.11797051635949592,-0.4702826849159037,0.3676264729708523
B0.330C0.012N0.163Nb0.083Si0.062Ta0.227Zr0.123,-49.3904408468139,-76.58642760445352,-46.70539650720355,24.002213304914267,33.103310716539916,15.212767975433277,-2.333325729090358,8.029736648523224,-2.8605698506833996,-3.730496792334539,2.692453335242883,-1.7452505138983876,1.7284166457985377,-1.4413307705743614,-0.3393109252948132,-0.25150283233622994,-0.5769822759087087,0.4185405951294329,1.502427490453952,-0.8177861654239137,-0.15562819331915445,1.3792556950134054,-0.13210948930210195,0.04295491478540954,-0.6242153993074719
B0.159C0.077Hf0.479N0.024Si0.176Ti0.085,219.78405039226803,-71.91339203124014,-46.645075867615155,5.531558123323119,-30.876622450991324,-18.005577016661338,-10.803061630994574,2.0781693149462996,16.96950649166634,6.662034462388524,3.8746633806474065,-4.072093806099941,4.294315685753206,-2.3295606732658176,-0.4324126104849988,-0.5795328253564141,2.1256410728199557,-1.7102701945027385,-0.5002015961980317,0.6067832613476218,-0.29824868596959103,-0.24120263477365525,-0.3563995901169814,0.5620850733236182,-3.838300624932345e-05
B0.016C0.043Hf0.146N0.551Nb0.020Si0.020Ta0.075Ti0.020Zr0.109,-1002.5128379356354,-42.8391849113823,-22.765562455224583,18.87259081416876,-15.361229700035612,-7.662404339989097,-4.226427700646267,3.525891598161786,0.4538910027494733,-4.379641817127776,1.8720499718312646,-1.2253693328154118,1.1550154850072702,0.9968385922946562,-0.30154784686196673,0.6771770439512506,0.2521721811087365,0.3359991541934473,-1.404293752875267,0.9054414462720812,-0.5279260223799639,0.3772479090340576,4.998443893067639,-0.07229965182569228,-0.1110760887196272
B0.173Hf0.565Nb0.039Si0.081Ta0.142,230.29122798614625,-78.59047784879291,-49.929350834603625,33.16525906953124,6.940280827167875,8.796047527873771,-7.000465148426824,9.306972002481487,-4.245607966531273,5.9763375992827825,4.023437169367281,6.084392852079697,4.704276894031321,4.811753111572892,-0.5130275560651054,-0.5775326332212393,1.2735344108721327,-0.7537598500530817,0.7749263539111957,0.7468434258851435,-0.2660270100614994,-0.24614471719776893,-0.4671207770343023,0.421219801816801,-0.08712885620342964
B0.191C0.031N0.318Nb0.032Si0.235Ta0.147Ti0.046,-487.28212075003086,-47.14929807262336,-18.899998138773068,-24.40498286861506,9.202529151821524,4.904514704950838,-3.71148658097694,2.2111555614195892,-2.9053319806399007,3.3321464997908934,2.5049171428309576,-1.9290574170332033,1.25261285730053,-3.8367326732753435,-0.2400392445718034,-4.651635479868088,-0.9621040763811765,1.6833047354888453,2.7213447545302643,0.9894232407407839,-0.3377627334581781,-3.513758272241901,0.5719546733963643,0.19866993529257782,0.1651654610405099
B0.017C0.063Hf0.046N0.168Nb0.109Si0.047Ta0.056Ti0.230Zr0.265,-83.13751274344838,-83.40066225210154,-42.11373257846231,32.1378459074539,-38.30393046857949,8.85748910178706,-2.332284716667957,-8.765951603634837,-2.878682734582236,-4.215893989033193,-8.33630523573473,-0.5542892853319987,-6.464414732486019,-0.674332738343007,-0.34067799442517355,1.6799439396425067,-1.8615448121277196,-0.033870959483550865,-0.4592773283983792,0.2280598690703592,-0.017748542952206462,0.7683131743495041,0.12857282435553402,0.5697185065973247,-0.8429328943281926
Hf0.362Nb0.031Si0.506Ti0.014Zr0.088,175.30224343648854,-105.34168551510739,-58.89143389863919,-179.31453708094554,-42.47544353787659,-29.290762053681554,-16.448485456506894,5.622933402433175,-8.078487740166183,3.170079913116338,-6.443885342180402,1.7964996212616737,1.6448121914227825,-2.0286147397705148,-0.3515152267032664,-0.7115558936826947,1.5181628295289633,-2.5244332243382424,-0.670929423879971,0.2963828266904146,-0.2706602986236668,-0.32904308806631377,0.048958474916381944,0.03905990260497383,0.5018795900382415
N0.010Nb0.412Ti0.054Zr0.524,223.57461961993357,-92.95808787571329,-46.631696610079246,43.407486368748195,-28.49176128419371,-19.7875874215696,29.91496349203391,6.382257736359924,-5.749467064878164,-10.72552385811114,3.370457141633009,-5.3681436959075475,-0.7940513564728024,-1.5352087815759459,-0.6266667136337234,-0.7430076644111426,-0.8971426510409356,0.9530002405248168,-0.441693178704009,0.6199583024394874,0.059558944515749,-0.24020639297155016,0.25006179712048515,-0.01951700433197725,-0.18627910089710042
C0.172Hf0.057N0.086Nb0.297Si0.225Ta0.129Zr0.033,66.08274600162603,15.00493776830779,132.3277606726893,-38.92485268351439,0.5266403468772973,17.97276533171814,10.446429197556908,4.935022954993659,3.225514592385722,-3.579980794220394,0.22936222825312558,1.9127779943013743,1.453422889454768,1.2438681097223,-0.22217745864138658,0.36316492062106304,-0.575497835639168,-0.892722063770353,-0.3329359013390368,0.5006947187652852,1.9911200718027111,-0.0981063434153651,0.08306903223236459,0.2702427500123194,-0.9887779973220063
B0.209C0.151Hf0.051Ta0.179Ti0.295Zr0.115,209.64809342345296,1.6522971446351093,147.6737254006905,31.677016583361034,20.821793893684255,-10.123178064958328,-5.12494032622922,-9.815783425348739,1.0368994595398262,4.254937910278678,3.2588619764965614,-2.2857451175300962,-1.7905484890094532,0.29552773277201405,-0.9428297505315443,0.6848090525795286,-0.5904722284095774,0.5206369830139939,1.1135741432931714,-1.239445094881529,-1.6586680671581593,0.3777011081045494,-0.4441042884435703,-1.3244160840187107,-0.6892905304421627
B0.199Hf0.110N0.471Si0.075Ta0.021Zr0.125,-819.7441353878318,-53.83105044887914,-36.59814498797724,15.239598063178263,-16.435812065361613,-8.926914734036865,-3.9449873328823872,3.3079399693721006,-5.7861189470377745,-6.1401401030802045,0.8764293191608883,-1.8661348975458119,1.3661999751421263,-0.5764199418073386,-1.1724727406688793,-1.209541227688472,0.25816680336519787,-0.2539418029574277,1.6394294116629267,-1.0720560338426783,0.65776127990144,-0.21532642692758994,3.7663157730131287,0.24272669434525465,-0.21623524945872805
